Departamento|Provincia|Distrito|Nombre|Telefono|x_gis|y_gis
SAN_MARTIN|MARISCAL_CACERES|JUANJUI|HUINGUILLO|943221297|-76.68015105|-7.34536946
SAN_MARTIN|RIOJA|RIOJA|MASHUYACU|965604584|-77.18905998|-6.11098094
SAN_MARTIN|RIOJA|ELIAS_SOPLIN_VARGAS|VALLE_GRANDE|957653612|-77.24644496|-5.96733224
SAN_MARTIN|MOYOBAMBA|MOYOBAMBA|SAN_JOSE_DE_ALTO_MAYO|949553306|-77.37377167|-5.69228167
SAN_MARTIN|RIOJA|PARDO_MIGUEL|AGUAS_VERDES|932913191|-77.63401654|-5.68653604
SAN_MARTIN|MOYOBAMBA|MOYOBAMBA|RAFAEL_BELAUNDE|42558441|-77.23568746|-5.77632112
SAN_MARTIN|MARISCAL_CACERES|CAMPANILLA|CUÑUMBUZA|937660615|-76.55829925|-7.48532999
SAN_MARTIN|MARISCAL_CACERES|JUANJUI|HOSPITAL_II-E_JUANJUI_-_MC_LUIS_IZQUIERDO_VÁSQUEZ|042-545910|-76.73532961|-7.18143172
SAN_MARTIN|PICOTA|PICOTA|BARRANQUITA_PICOTA|93164567|-76.31183241|-6.89221656
SAN_MARTIN|RIOJA|RIOJA|LA_PERLA_DE_CASCAYUNGA|942974368|-77.23647|-6.09230333
SAN_MARTIN|PICOTA|SAN_HILARION|NUEVA_ESPERANZA|996034356|-76.47163214|-6.97320543
SAN_MARTIN|PICOTA|TINGO_DE_PONASA|LEONCIO_PRADO|921854379|-76.23352952|-6.99146732
SAN_MARTIN|EL_DORADO|SANTA_ROSA|BARRANQUITA_RIO_SISA|988122113|-76.59345871|-6.73837649
SAN_MARTIN|SAN_MARTIN|TARAPOTO|ATUMPAMPA|042-530933|-76.38191502|-6.49117631
SAN_MARTIN|BELLAVISTA|BAJO_BIAVO|EL_PORVENIR|942315777|-76.16564706|-7.11702393
SAN_MARTIN|LAMAS|LAMAS|LAS_FLORES_DEL_RIO_MAYO|959510739|-76.52911503|-6.4704687
SAN_MARTIN|SAN_MARTIN|MORALES|LABORATORIO_REFERENCIAL_REGIONAL_DE_SALUD_PUBLICA_DE_SAN_MARTIN|42526589|-76.38245833|-6.48417554
SAN_MARTIN|LAMAS|PINTO_RECODO|MIRAFLORES|948156455|-76.80611833|-6.096615
SAN_MARTIN|PICOTA|SHAMBOYACU|ALFONSO_UGARTE|973962415|-76.16688923|-6.99575838
SAN_MARTIN|LAMAS|PINTO_RECODO|PINTO_RECODO|949842146|-76.60488333|-6.37943667
SAN_MARTIN|PICOTA|PUCACACA|PUCACACA|951507372|-76.34464816|-6.85136059
SAN_MARTIN|SAN_MARTIN|HUIMBAYOC|SAN_JOSE_2_DE_MAYO|955672476|-75.70599|-6.39808167
SAN_MARTIN|LAMAS|CAYNARACHI|ALFONSO_UGARTE|957343014|-76.35516517|-6.15408987
SAN_MARTIN|SAN_MARTIN|PAPAPLAYA|REFORMA|920113021|-75.69789707|-6.31726633
SAN_MARTIN|LAMAS|PINTO_RECODO|VENCEDOR|948156455|-76.81455629|-6.08211842
SAN_MARTIN|RIOJA|NUEVA_CAJAMARCA|NARANJILLO|964812486|-77.39693741|-5.80404488
SAN_MARTIN|LAMAS|SAN_ROQUE_DE_CUMBAZA|ALTO_SHAMBOYACU|948013629|-76.53320674|-6.34587282
SAN_MARTIN|TOCACHE|POLVORA|PUERTO_PIZANA|945078988|-76.64721896|-8.00698926
SAN_MARTIN|TOCACHE|POLVORA|CHALLUAYACU|925660910|-76.63113736|-8.08750566
SAN_MARTIN|TOCACHE|TOCACHE|ISHANGA|943-677077|-76.555995|-8.329175
SAN_MARTIN|TOCACHE|SHUNTE|SHUNTE|997023003|-76.72959167|-8.35222833
SAN_MARTIN|TOCACHE|NUEVO_PROGRESO|PUERTO_RICO|962-956510|-76.27045784|-8.59583434
SAN_MARTIN|MOYOBAMBA|JEPELACIO|SHUCSHUYACU|943254549|-76.89500668|-6.15629375
SAN_MARTIN|LAMAS|ALONSO_DE_ALVARADO|PORVENIR_DEL_NORTE|042-562160|-76.76440768|-6.41061772
SAN_MARTIN|RIOJA|YURACYACU|YURACYACU|954982488|-77.22623279|-5.9260475
SAN_MARTIN|MARISCAL_CACERES|JUANJUI|HUAYABAMBA|920375797|-76.73500551|-7.25895391
SAN_MARTIN|MARISCAL_CACERES|PACHIZA|SAN_JUAN_DEL_CAÑO|942495907|-76.80953284|-7.21974571
SAN_MARTIN|MOYOBAMBA|SORITOR|ALTO_SAN_MARTIN|947591205|-77.06033161|-6.20815448
SAN_MARTIN|RIOJA|RIOJA|HOSPITAL_DE__RIOJA|042-559508|-77.1699847|-6.05595848
SAN_MARTIN|MOYOBAMBA|SORITOR|SORITOR|947591205|-77.10437333|-6.13667667
SAN_MARTIN|MOYOBAMBA|MOYOBAMBA|SHIMPIYACU|970916164|-77.097665|-5.84243167
SAN_MARTIN|MOYOBAMBA|MOYOBAMBA|MORROYACU|042-562160|-77.0198989|-5.83055841
SAN_MARTIN|HUALLAGA|ALTO_SAPOSOA|PASARRAYA|042-547219|-76.81486333|-6.76566667
SAN_MARTIN|MARISCAL_CACERES|PACHIZA|SAN_RAMON|947446658|-76.78945283|-7.2613533
SAN_MARTIN|BELLAVISTA|BELLAVISTA|LIMON|947605723|-76.54591214|-7.05239591
SAN_MARTIN|HUALLAGA|SAPOSOA|CANAAN|ACTUALIZAR|-76.77346094|-6.93415039
SAN_MARTIN|TOCACHE|TOCACHE|YACUSISA|921350882|-76.61299043|-8.22503371
SAN_MARTIN|LAMAS|BARRANQUITA|SANTA_ELENA|042-543326|-75.91983167|-6.153425
SAN_MARTIN|SAN_MARTIN|LA_BANDA_DE_SHILCAYO|BELLO_HORIZONTE|#966685042|-76.30068551|-6.52985173
SAN_MARTIN|PICOTA|SAN_CRISTOBAL|PUERTO_RICO|943909857|-76.42439803|-6.99229396
SAN_MARTIN|SAN_MARTIN|HUIMBAYOC|SAN_JOSE_DE_YANAYACU|955672476|-75.6386|-6.55568833
SAN_MARTIN|SAN_MARTIN|CHAZUTA|CHAZUTA|980350027|-76.13347905|-6.57220912
SAN_MARTIN|LAMAS|CAYNARACHI|PONGO_DEL_CAYNARACHI|945237265|-76.28721808|-6.3314675
SAN_MARTIN|SAN_MARTIN|HUIMBAYOC|LECHE|042_812683|-75.66997667|-6.52741167
SAN_MARTIN|PICOTA|BUENOS_AIRES|SAN_CRISTOBAL_DE_UPAQUIHUA|947853940|-76.50462|-6.70015667
SAN_MARTIN|LAMAS|SAN_ROQUE_DE_CUMBAZA|SAN_ROQUE_DE_CUMBAZA|950022692|-76.43877263|-6.38613426
SAN_MARTIN|LAMAS|LAMAS|SAN_ANTONIO_RIO_MAYO|952379678|-76.53820195|-6.46179194
SAN_MARTIN|LAMAS|RUMISAPA|MACEDA|042-543326|-76.50232325|-6.47941605
SAN_MARTIN|LAMAS|SAN_ROQUE_DE_CUMBAZA|CHIRICYACU|950639619|-76.47978714|-6.3703695
SAN_MARTIN|SAN_MARTIN|HUIMBAYOC|LECHE|042_812683|-75.66997667|-6.52741167
SAN_MARTIN|PICOTA|BUENOS_AIRES|PAUJILZAPA|938180681|-76.42583333|-6.77919333
SAN_MARTIN|PICOTA|TINGO_DE_PONASA|LEONCIO_PRADO|921854379|-76.23352952|-6.99146732
SAN_MARTIN|LAMAS|PINTO_RECODO|LA_LIBERTAD_BAJO_MAYO|952596336|-76.83860167|-6.10721667
SAN_MARTIN|LAMAS|SAN_ROQUE_DE_CUMBAZA|YURILAMAS|928540428|-76.53388007|-6.23442462
SAN_MARTIN|SAN_MARTIN|TARAPOTO|PUNTA_DEL_ESTE|042-526305|-76.360275|-6.47853
SAN_MARTIN|SAN_MARTIN|SAN_ANTONIO|AUCALOMA|990636252|-76.44026514|-6.42064881
SAN_MARTIN|BELLAVISTA|BAJO_BIAVO|LIBANO|990240995|-76.16652161|-7.13292195
SAN_MARTIN|SAN_MARTIN|EL_PORVENIR|PELEJO|942106617|-75.80130393|-6.21375558
SAN_MARTIN|SAN_MARTIN|CHIPURANA|TIPISHCA|959441074|-75.70214167|-6.33309833
SAN_MARTIN|SAN_MARTIN|TARAPOTO|CENTRO_DE_SALUD_TARAPOTO|042-525362|-76.35849333|-6.48944667
SAN_MARTIN|LAMAS|CAYNARACHI|BONILLA|973705958|-76.27375884|-6.21906188
SAN_MARTIN|SAN_MARTIN|LA_BANDA_DE_SHILCAYO|CENTRO_DE_SALUD_MENTAL_COMUNITARIO_"LA_BANDA_DE_SHILCAYO"|943611602|-76.3726891|-6.4824784
SAN_MARTIN|PICOTA|PICOTA|WINGE|920370147|-76.32613046|-6.95822662
SAN_MARTIN|SAN_MARTIN|ALBERTO_LEVEAU|UTCURARCA|942702274|-76.28736784|-6.66388384
SAN_MARTIN|TOCACHE|TOCACHE|HOSPITAL_II-1_"DR._JOSE_PEÑA_PORTUGUEZ_"_-_TOCACHE|942786738|-76.51359467|-8.19046675
SAN_MARTIN|TOCACHE|UCHIZA|SANTA_ROSA_DE_SHAPAJA|942968347|-76.35805167|-8.29502167
SAN_MARTIN|TOCACHE|UCHIZA|SANTA_LUCIA|949814622|-76.38809833|-8.34666833
SAN_MARTIN|SAN_MARTIN|TARAPOTO|BANCO_DE_SANGRE_REGIONAL_SAN_MARTIN|042_524237|-76.37040999|-6.47453926
SAN_MARTIN|BELLAVISTA|BELLAVISTA|BUENOS_AIRES|942875734|-76.63365895|-7.00462476
SAN_MARTIN|RIOJA|PARDO_MIGUEL|SAN_AGUSTIN|959640256|-77.52496826|-5.78184262
SAN_MARTIN|MOYOBAMBA|MOYOBAMBA|IMPERIO_DE_CACHIYACU|42558441|-77.32512771|-5.69268599
SAN_MARTIN|HUALLAGA|EL_ESLABON|EL_ESLABON|950583320|-76.722295|-7.02108333
SAN_MARTIN|MOYOBAMBA|JEPELACIO|LA_HUARPIA|942851742|-76.8193954|-6.22228351
SAN_MARTIN|MARISCAL_CACERES|PACHIZA|ALTO_EL_SOL|(042)_812625|-76.79371906|-7.30018754
SAN_MARTIN|HUALLAGA|SAPOSOA|SAN_REGIS|042-547219|-76.80343333|-6.865355
SAN_MARTIN|BELLAVISTA|SAN_RAFAEL|LA_LIBERTAD|971054874|-76.47328541|-7.02984593
SAN_MARTIN|BELLAVISTA|SAN_RAFAEL|SAN_RAFAEL|042-544664|-76.46609076|-7.02268485
SAN_MARTIN|RIOJA|NUEVA_CAJAMARCA|SAN_JUAN_RIO_SORITOR|966675029|-77.34622838|-5.86288595
SAN_MARTIN|MARISCAL_CACERES|HUICUNGO|NUEVA_ESPERANZA|978552938|-77.05878355|-7.25742342
SAN_MARTIN|MARISCAL_CACERES|JUANJUI|CAYENA|971443805|-76.72328143|-7.26515357
SAN_MARTIN|HUALLAGA|SAPOSOA|CHAMBIRA|#_953907572|-76.79884667|-6.96001667
SAN_MARTIN|HUALLAGA|SACANCHE|SACANCHE|042-547219|-76.71392667|-7.071765
SAN_MARTIN|MARISCAL_CACERES|CAMPANILLA|NUEVO_JAEN|927658108|-76.66425674|-7.64735914
SAN_MARTIN|TOCACHE|UCHIZA|NUEVO_PORONGO|995067750|-76.34448924|-8.32948444
SAN_MARTIN|BELLAVISTA|SAN_PABLO|FAUSA_SAPINA|968076651|-76.6715751|-6.80331005
SAN_MARTIN|RIOJA|NUEVA_CAJAMARCA|PERLA_DAGUAS|42558441|-77.35048584|-5.89211755
SAN_MARTIN|TOCACHE|UCHIZA|SAN_JUAN_DE_DIOS|952042574|-76.46310167|-8.510645
SAN_MARTIN|MOYOBAMBA|JEPELACIO|OCHAME|952892922|-77.005975|-6.122785
SAN_MARTIN|BELLAVISTA|BAJO_BIAVO|YANAYACU|967654311|-76.25595763|-7.23629875
SAN_MARTIN|BELLAVISTA|SAN_PABLO|CONSUELO|972635510|-76.57868986|-6.8227511
SAN_MARTIN|BELLAVISTA|SAN_PABLO|CENTRO_AMERICA_-_SAN_PABLO|952899312|-76.57386781|-6.89194079
SAN_MARTIN|MARISCAL_CACERES|HUICUNGO|DOS_DE_MAYO|952282750|-77.06319787|-7.18441663
SAN_MARTIN|RIOJA|YORONGOS|NUEVO_TABALOSOS|995361959|-77.13026303|-6.19965961
SAN_MARTIN|HUALLAGA|SAPOSOA|7_DE_JUNIO-AHUIHUA|#951099380|-76.8679|-6.91617
SAN_MARTIN|MOYOBAMBA|JEPELACIO|JEPELACIO|943254549|-76.92345167|-6.10724833
SAN_MARTIN|BELLAVISTA|SAN_PABLO|DOS_DE_MAYO|956668530|-76.53481722|-6.79370782
SAN_MARTIN|EL_DORADO|SANTA_ROSA|RAMON_CASTILLA|943196450|-76.56983693|-6.74638942
SAN_MARTIN|MOYOBAMBA|MOYOBAMBA|HOSPITAL__MOYOBAMBA|042-562733|-76.972225|-6.05572833
SAN_MARTIN|RIOJA|POSIC|POSIC|#999556429|-77.16163479|-6.01356466
SAN_MARTIN|MOYOBAMBA|MOYOBAMBA|EL_CONDOR|980245922|-76.89924637|-5.92506725
SAN_MARTIN|MARISCAL_CACERES|CAMPANILLA|SHUMANZA|948903168|-76.69954247|-7.53433725
SAN_MARTIN|HUALLAGA|TINGO_DE_SAPOSOA|TINGO_DE_SAPOSOA|942922068|-76.64257543|-7.09270972
SAN_MARTIN|MOYOBAMBA|CALZADA|CALZADA|952892922|-77.06724511|-6.0348172
SAN_MARTIN|MOYOBAMBA|JEPELACIO|CARRIZAL|943254549|-76.916055|-6.239135
SAN_MARTIN|BELLAVISTA|SAN_PABLO|HUINGOYACU|968959393|-76.66342489|-6.86456845
SAN_MARTIN|BELLAVISTA|SAN_PABLO|FAUSA_LAMISTA|942041223|-76.64036188|-6.79252703
SAN_MARTIN|HUALLAGA|PISCOYACU|PISCOYACU|956674815|-76.769155|-6.97809167
SAN_MARTIN|BELLAVISTA|BAJO_BIAVO|DOS_UNIDOS|957694073|-76.51517741|-7.17990536
SAN_MARTIN|TOCACHE|TOCACHE|CENTRO_DE_SALUD_MENTAL_TOCACHE|992080241|-76.51408873|-8.18997506
SAN_MARTIN|TOCACHE|UCHIZA|JORGE_CHAVEZ|950484292|-76.39887805|-8.42381562
SAN_MARTIN|LAMAS|RUMISAPA|PACCHILLA|042-543326|-76.46030249|-6.42485707
SAN_MARTIN|LAMAS|BARRANQUITA|SANTA_ELENA|042-543326|-75.91983167|-6.153425
SAN_MARTIN|SAN_MARTIN|CHAZUTA|CURIYACU|942660075|-75.98847249|-6.5698835
SAN_MARTIN|BELLAVISTA|BAJO_BIAVO|NUEVO_CONTROL|978962446|-76.32554833|-7.10499167
SAN_MARTIN|LAMAS|CUÑUMBUQUI|LAS_FLORES_DE_MAMONAQUIHUA|942032775|-76.46906018|-6.66413605
SAN_MARTIN|LAMAS|RUMISAPA|CHIRAPA_LA_LIBERTAD|042-543326|-76.46031|-6.41184333
SAN_MARTIN|PICOTA|SAN_HILARION|NUEVO_EGIPTO|#974146987|-76.501412|-6.96964101
SAN_MARTIN|SAN_MARTIN|HUIMBAYOC|SANTA_MARTHA|#920113021|-75.70051667|-6.43103333
SAN_MARTIN|SAN_MARTIN|HUIMBAYOC|SANTA_ROSILLO_CHIPURANA|042_813975|-75.5931|-6.666355
SAN_MARTIN|LAMAS|BARRANQUITA|SANTA_CLARA|944397193|-76.3286|-8.45052
SAN_MARTIN|RIOJA|ELIAS_SOPLIN_VARGAS|SANTA_FE|942456994|-77.28714189|-6.03117959
SAN_MARTIN|MOYOBAMBA|MOYOBAMBA|LA_CONQUISTA|#970945086|-77.18419875|-5.87537212
SAN_MARTIN|BELLAVISTA|SAN_RAFAEL|PALESTINA|995369587|-76.53051166|-6.96224354
SAN_MARTIN|MOYOBAMBA|MOYOBAMBA|MARONA|937532143|-76.91575631|-6.06936399
SAN_MARTIN|LAMAS|ALONSO_DE_ALVARADO|ROQUE|951291718|-76.77309781|-6.35508185
SAN_MARTIN|BELLAVISTA|ALTO_BIAVO|CENTRO_AMERICA|42813831|-76.50342076|-7.56369177
SAN_MARTIN|MOYOBAMBA|MOYOBAMBA|CORDILLERA_ANDINA|948566812|-76.88500341|-5.99050538
SAN_MARTIN|MARISCAL_CACERES|JUANJUI|LA_MERCED|ACTUALIZAR|-76.738869|-7.180141
SAN_MARTIN|HUALLAGA|EL_ESLABON|COLLPA|966250889|-76.81664|-7.07256833
SAN_MARTIN|HUALLAGA|SAPOSOA|SAN_ANDRES|942954210|-76.74929|-6.88496167
SAN_MARTIN|LAMAS|ZAPATERO|SANTA_CRUZ_DE_SHITARIYACU|956467847|-76.5667516|-6.56996906
SAN_MARTIN|PICOTA|CASPISAPA|CASPIZAPA|976198801|-76.41980425|-6.9562888
SAN_MARTIN|PICOTA|SAN_HILARION|NUEVO_EGIPTO|#974146987|-76.501412|-6.96964101
SAN_MARTIN|LAMAS|LAMAS|HOSPITAL_II-E_LAMAS|042-543065|-76.51878761|-6.41549003
SAN_MARTIN|TOCACHE|TOCACHE|SAN_CRISTOBAL|#972249399|-76.50017333|-8.39761667
SAN_MARTIN|TOCACHE|POLVORA|POLVORA|927781012|-76.66671492|-7.90785044
SAN_MARTIN|LAMAS|ZAPATERO|BAGAZAN|999354933|-76.53403795|-6.51304042
SAN_MARTIN|SAN_MARTIN|LA_BANDA_DE_SHILCAYO|BANDA_SHILCAYO|042-520961|-76.3488037|-6.49390789
SAN_MARTIN|LAMAS|SAN_ROQUE_DE_CUMBAZA|PAMASHTO|968057568|-76.54630064|-6.36191095
SAN_MARTIN|LAMAS|CAYNARACHI|SAN_JUAN_DE_SHANUSI|976702510|-76.32849844|-6.15438375
SAN_MARTIN|LAMAS|RUMISAPA|RUMIZAPA|042-543326|-76.47223327|-6.44897275
SAN_MARTIN|SAN_MARTIN|HUIMBAYOC|PONGO_ISLA|955672476|-75.88581167|-6.43829833
SAN_MARTIN|LAMAS|PINTO_RECODO|CHURUZAPA_PINTO_RECODO|973415701|-76.63008167|-6.34979
SAN_MARTIN|PICOTA|SAN_HILARION|SAN_CRISTOBAL_DE_SISA|984563121|-76.44061952|-7.00421637
SAN_MARTIN|LAMAS|PINTO_RECODO|MISHQUIYACU_PINTO_RECODO|943662106|-76.58123167|-6.37211333
SAN_MARTIN|EL_DORADO|SAN_MARTIN|SAN_MARTIN_DE_ALAO|966698713|-76.73925|-6.51317333
SAN_MARTIN|LAMAS|CUÑUMBUQUI|CUÑUMBUQUE|953642778|-76.48339884|-6.5124753
SAN_MARTIN|LAMAS|PINTO_RECODO|PINTO_RECODO|949842146|-76.60488333|-6.37943667
SAN_MARTIN|BELLAVISTA|SAN_RAFAEL|PANAMA|942689163|-76.44805336|-7.01308466
SAN_MARTIN|MARISCAL_CACERES|CAMPANILLA|CAMPANILLA|961778743|-76.65038148|-7.48156016
SAN_MARTIN|RIOJA|ELIAS_SOPLIN_VARGAS|LA_NACIENTE_DEL_RIO_NEGRO|984615227|-77.2722454|-6.08696014
SAN_MARTIN|MARISCAL_CACERES|PACHIZA|PACHIZA|978365054|-76.77160958|-7.29475615
SAN_MARTIN|MOYOBAMBA|JEPELACIO|JERILLO|947842151|-76.85030491|-6.11181479
SAN_MARTIN|RIOJA|SAN_FERNANDO|PERLA_MAYO|#996370333|-77.28866368|-5.85487584
SAN_MARTIN|RIOJA|AWAJUN|BAJO_NARANJILLO|980096524|-77.38355845|-5.81317377
SAN_MARTIN|MOYOBAMBA|SORITOR|SAN_MARCOS|947591205|-77.11714333|-6.216665
SAN_MARTIN|MOYOBAMBA|MOYOBAMBA|QUILLOALLPA|955814038|-76.94277803|-5.93365642
SAN_MARTIN|MARISCAL_CACERES|HUICUNGO|SHEPTE|949490687|-76.72853636|-7.41150754
SAN_MARTIN|MARISCAL_CACERES|CAMPANILLA|BALZAYACU|976878739|-76.67098783|-7.45035723
SAN_MARTIN|TOCACHE|UCHIZA|PAMPAYACU|971-306157|-76.4611308|-8.4713021
SAN_MARTIN|TOCACHE|NUEVO_PROGRESO|NUEVO__PROGRESO|962-956510|-76.32346667|-8.44825
SAN_MARTIN|TOCACHE|UCHIZA|UCHIZA|042-554053|-76.46368063|-8.45882794
SAN_MARTIN|TOCACHE|POLVORA|NUEVO_HORIZONTE|976-778801|-76.611905|-8.11103333
LORETO|PUTUMAYO|TENIENTE_MANUEL_CLAVERO|BELLAVISTA_DE_TENIENTE_MANUEL_CLAVERO|920140023|-74.667196|-3.754476
LORETO|DATEM_DEL_MARAÑON|PASTAZA|C.S._I-3_ULLPAYACU|065-730802|-76.588283|-4.65086
LORETO|REQUENA|PUINAHUA|PS_I-1_MANCO_CAPAC|944420047|-74.2305585|-5.12397472
LORETO|MARISCAL_RAMON_CASTILLA|YAVARI|SANTA_TERESA|ACTUALIZAR|-70.51591379|-4.13983835
LORETO|MAYNAS|INDIANA|YANAYACU_BOMBONAJE|065-251756|-73.10757498|-3.65124478
LORETO|MAYNAS|SAN_JUAN_BAUTISTA|P.S._I-1_VARILLAL|959560846|-73.35122673|-3.88923015
LORETO|UCAYALI|CONTAMANA|PUESTO_DE_SALUD_I_-1_TUMBES|999550553|-74.99149|-7.62903
LORETO|MAYNAS|PUNCHANA|HOSPITAL_REGIONAL_DE_LORETO_"FELIPE_SANTIAGO_ARRIOLA_IGLESIAS"|(51)065-252746|-73.25341698|-3.72696048
LORETO|ALTO_AMAZONAS|YURIMAGUAS|P.S._I-1_AA.HH._30_DE_AGOSTO_KM._17|964041968|-76.18056|-5.97216
LORETO|DATEM_DEL_MARAÑON|BARRANCA|P.S._I-1_BARRANCA|065-811095|-76.68916167|-4.82558
LORETO|ALTO_AMAZONAS|YURIMAGUAS|P.S._I-1_LAS_AMAZONAS|929957366|-76.34032031|-6.00246094
LORETO|UCAYALI|PADRE_MARQUEZ|ROHABOYA|999550553|-74.92381466|-7.75861331
LORETO|UCAYALI|SARAYACU|PUESTO_DE_SALUD_I-1_PUERTO_ENRIQUE|999550553|-74.83960591|-5.92262698
LORETO|UCAYALI|CONTAMANA|PUESTO_SALUD_I-1_SANTA_ROSA_CHIA_TIPISHCA|999550553|-75.0072751|-7.3524114
LORETO|UCAYALI|INAHUAYA|PUESTO_DE_SALUD_I-2_INAHUAYA|999550553|-75.26500839|-7.11515964
LORETO|UCAYALI|PAMPA_HERMOSA|PUESTO_DE_SALUD_I-1_SANGAMAYO_-_ALTO_PAUYA|999550553|-75.0072751|-7.3524114
LORETO|ALTO_AMAZONAS|JEBEROS|P.S._I-1_BELLAVISTA_DE_JEBEROS|976959770|-76.46456037|-5.30451274
LORETO|ALTO_AMAZONAS|LAGUNAS|P.S._I-1_HUANCAYO|942900967|-75.95701303|-4.65673909
LORETO|DATEM_DEL_MARAÑON|ANDOAS|PUESTO_DE_SALUD_I-1_KUYUNTZA_DEL_MANCHARI|982934864|-76.66544866|-4.4523662
LORETO|UCAYALI|SARAYACU|PUESTO_DE_SALUD_I-1_MAHUIZO|945802293|-75.09378641|-6.34495156
LORETO|ALTO_AMAZONAS|SANTA_CRUZ|P.S._I-1_UNION_CAMPESINA|930094672|-75.8464288|-5.71083958
LORETO|MAYNAS|FERNANDO_LORES|SANTA_ANA_DE_MUYUY|ACTUALIZAR|-73.2136|-3.92383
LORETO|LORETO|NAUTA|NAUTA_-_NUCLEO_BASE|065-787961|-73.57614988|-4.50579542
LORETO|DATEM_DEL_MARAÑON|BARRANCA|P.S._I-1_BUENA_VISTA_DE_BARRANCA|065-811095|-77.24982|-5.01436333
LORETO|MAYNAS|BELEN|C.S._I-3_9_DE_OCTUBRE|065-266321|-73.24459961|-3.76457022
LORETO|LORETO|TROMPETEROS|P.S._I-1_NUEVA_JERUSALEN|964176459|-76.19119|-2.83875
LORETO|ALTO_AMAZONAS|TENIENTE_CESAR_LOPEZ_ROJAS|P.S._I-1_JORGE_CHAVEZ|969272399|-76.02704287|-6.01569057
LORETO|ALTO_AMAZONAS|YURIMAGUAS|C.S._I-3_CARRETERA_KM_1.5|950090553|-75.8678|-5.70154
LORETO|DATEM_DEL_MARAÑON|MORONA|P.S._I-2_PUERTO_AMERICA|942797205|-77.06246167|-4.72936
LORETO|DATEM_DEL_MARAÑON|MORONA|PUERTO_ALEGRIA_DE_MORONA|065-811095|-77.216575|-4.322785
LORETO|ALTO_AMAZONAS|YURIMAGUAS|P.S._I-1_SAN_ROQUE_DE_YURIMAGUAS|949549008|-76.241286|-5.908092
LORETO|ALTO_AMAZONAS|TENIENTE_CESAR_LOPEZ_ROJAS|P.S._I-1_GLORIA|969272399|-75.95055699|-5.89200854
LORETO|ALTO_AMAZONAS|BALSAPUERTO|P.S._I-1_LIBERTAD_DE_BALSAPUERTO|942955600|-76.69934982|-5.55400736
LORETO|ALTO_AMAZONAS|YURIMAGUAS|P.S._NUEVO_PIJUAYAL_DE_YURIMAGUAS|958044438|-76.2739795|-6.1150231
LORETO|ALTO_AMAZONAS|LAGUNAS|P.S._I-1_NUEVO_ARICA_DE_LAGUNAS|942900967|-76.05199177|-4.48344595
LORETO|ALTO_AMAZONAS|TENIENTE_CESAR_LOPEZ_ROJAS|P.S._I-1_NUEVO_PAPAPLAYA|969272399|-75.71243584|-6.13652945
LORETO|DATEM_DEL_MARAÑON|PASTAZA|NUEVO_PROGRESO_-_HUITOYACU|065-730802|-76.65293833|-4.07195167
LORETO|DATEM_DEL_MARAÑON|ANDOAS|PUESTO_DE_SALUD_I-1_KUYUNTZA_DEL_MANCHARI|982934864|-76.66544866|-4.4523662
LORETO|ALTO_AMAZONAS|LAGUNAS|C.S._I-4_LAGUNAS|942900967|-75.67552385|-5.22445921
LORETO|UCAYALI|PADRE_MARQUEZ|PUESTO_DE_SALUD_I-1_NUEVA_GALILEA|999550553|-75.00733528|-7.69418318
LORETO|UCAYALI|SARAYACU|MIGUEL_GRAU|999550553|-75.06725053|-6.59800571
LORETO|UCAYALI|PADRE_MARQUEZ|PAHOYAN|999550553|-75.01788447|-7.84771353
LORETO|ALTO_AMAZONAS|YURIMAGUAS|P.S._LA_UNION_DE_ZAPOTE_DE_YURIMAGUAS|996431245|-76.1129048|-5.9007717
LORETO|UCAYALI|PADRE_MARQUEZ|PUESTO_DE_SALUD_I-1_MARISCAL_CASTILLA_DE_PADRE_MARQUEZ|999550553|-74.7861425|-7.99912338
LORETO|DATEM_DEL_MARAÑON|BARRANCA|P.S._I-1_PORVENIR_DE_BARRANCA|065-811095|-77.23176333|-5.10751333
LORETO|ALTO_AMAZONAS|TENIENTE_CESAR_LOPEZ_ROJAS|P.S._I-1_CUIPARI|969272399|-75.96523941|-5.95467567
LORETO|ALTO_AMAZONAS|YURIMAGUAS|P.S._I-1_ROCA_FUERTE|995063770|-76.12455078|-6.02832031
LORETO|ALTO_AMAZONAS|TENIENTE_CESAR_LOPEZ_ROJAS|P.S._I-1_SAN_MIGUEL_DE_TENIENTE_CESAR_LOPEZ_ROJAS|969272399|-76.1129048|-5.9007717
LORETO|ALTO_AMAZONAS|BALSAPUERTO|P.S._I-1_SAN_JUAN_DE_BALSAPUERTO|949549008|-76.35597659|-5.87644394
LORETO|ALTO_AMAZONAS|BALSAPUERTO|P.S._I-1_FRAY_MARTIN|942955600|-76.38825505|-5.77561297
LORETO|ALTO_AMAZONAS|YURIMAGUAS|P.S._NUEVO_PIJUAYAL_DE_YURIMAGUAS|958044438|-76.2739795|-6.1150231
LORETO|ALTO_AMAZONAS|YURIMAGUAS|P.S._I-1_SAN_JUAN_DE_ZAPOTE|949582268|-76.14048327|-5.81751863
LORETO|DATEM_DEL_MARAÑON|ANDOAS|P.S._I-2_LOBOYACU|065-816805|-76.35855333|-3.66712667
LORETO|ALTO_AMAZONAS|BALSAPUERTO|P.S._I-1_SAN_MIGUEL_DE_YANAYACU|942955600|-76.65732885|-5.7112722
